deck,deck_label,deck_title,deck_order,section,no,word,phonetic,word_family,meaning,example,tone,memory,deriv,syn,ant,similar
book,词书,GRE1400 词书,1,Section 4（421-560）,461,encyclopedic,/ɪˌnsaɪkləˈpiːdɪk/; /ɪˌnsaɪkloʊˈpiːdɪk/,encyclopedic（adj. 百科全书式的，知识广博的）,adj.百科全书式的，知识广博的,an encyclopedic situation｜百科全书式的，知识广博的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,462,endemic,/ɛˈndɛmɪk/,endemic（adj. 地方性的；某地特有的）,adj.地方性的；某地特有的,endemic corruption｜地方性/普遍存在的腐败,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,463,endorse,/ɛˈndɔrs/,endorse（v. 支持；认可；背书）→ endorsement（n. 支持；背书）,v.赞同，支持；背书,endorse the candidate｜支持候选人,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,464,endowment,/ɛˈndaʊmənt/,endowment（n. 天赋；捐赠；基金）,n.天赋；捐赠；基金,a generous endowment｜慷慨的捐赠,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,465,enduring,/ɛˈndjʊrɪŋ/; /ɪˈndʊrɪŋ/,enduring（adj. 持久的，耐久的）,adj.持久的，耐久的,enduring value｜持久价值,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,466,energize,/ˈɛnɚˌdʒaɪz/,energize（v. 激励，使精力充沛）→ energization（n. 激励，使精力充沛）,v.激励，使精力充沛,energize the team｜激励团队,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,467,enfeeble,/ɛˈnfiːbəl/,enfeeble（v. 使衰弱，使无力）,v.使衰弱，使无力,enfeeble the state｜削弱国家,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,468,engaging,/ɛˈngeɪdʒɪŋ/,engaging（adj. 迷人的，有吸引力的）,adj.迷人的，有吸引力的,an engaging story｜吸引人的故事,褒义-友好/温和,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,469,engender,/ɛˈndʒɛndɚ/; /ɪˈndʒɛndɚ/,engender（v. 产生，引起）,v.产生，引起,engender distrust｜引发不信任,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,470,enhance,/ɛˈnhæns/,enhance（v. 提高，增强）,v.提高，增强,enhance efficiency｜提高效率,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,471,enigmatic,/ˌɛnɪˈgmætɪk/,enigmatic（adj. 神秘的，难以理解的）,adj.神秘的，难以理解的,an enigmatic smile｜神秘的微笑,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,472,enrich,/ɛˈnrɪtʃ/; /ɪˈnrɪtʃ/,enrich（v. 使富足，使丰富，浓缩）,v.使富足，使丰富，浓缩,enrich the discussion｜丰富讨论,中性-程度/数量,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,473,ensue,/ɪˈnsuː/,ensue（v. 接着发生，因而产生）,v.接着发生，因而产生,learn to ensue｜学会接着发生，因而产生,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,474,entangle,/ɛˈntæŋgəl/,entangle（v. 使纠缠，使陷入）,v.使纠缠，使陷入,entangle him in disputes｜使他卷入争端,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,475,enterprising,/ˈɛntɚˌpraɪzɪŋ/; /ˈɛnɚˌpraɪzɪŋ/,enterprising（adj. 有事业心的，有进取心的）,adj.有事业心的，有进取心的,an enterprising situation｜有事业心的，有进取心的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,476,entreat,/ɪnˈtriːt/,entreat（v. 恳求，乞求）,v.恳求，乞求,entreat him to stay｜恳求他留下,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,477,entrench,/ɛˈntrɛntʃ/,entrench（v. 巩固，确立；挖战壕）,v.巩固，确立；挖战壕,entrench inequality｜使不平等根深蒂固,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,478,envy,/ˈɛnviː/,envy（v./n. 嫉妒，羡慕）,v./n.嫉妒，羡慕,envy his success｜羡慕他的成功,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,479,ephemeral,/ɪˈfɛmɚəl/,ephemeral（adj. 短暂的，瞬息的）,adj.短暂的，瞬息的,an ephemeral situation｜短暂的，瞬息的情况,中性-程度/数量,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,480,equable,/ˈɛkwəbəl/,equable（adj. 稳定的；平静的）→ equability（n. 稳定的；平静的）,adj.稳定的；平静的,an equable temper｜平和的性情,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,481,equanimity,/ˌiːkwəˈnɪmɪtiː/,equanimity（n. 平静，镇定）,n.平静，镇定,face danger with equanimity｜平静面对危险,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,482,equivalent,/ɪˈkwɪvələnt/,equivalent（adj. 相等的，等同的；n.等价物）,adj.相等的，等同的；n.等价物,an equivalent amount｜等量,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,483,equivocal,/ɪˈkwɪvəkəl/,equivocal（adj. 模棱两可的，含糊的）,adj.模棱两可的，含糊的,an equivocal answer｜含糊的回答,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,484,errant,/ˈɛrənt/,errant（adj. 犯错的；偏离正路的；周游的）,adj.犯错的；偏离正路的；周游的,errant behavior｜错误/偏离正轨的行为,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,485,erratic,/ɪˈrætɪk/,erratic（adj. 不稳定的，无常的）,adj.不稳定的，无常的,erratic behavior｜反复无常的行为,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,486,erroneous,/ɛˈroʊniːəs/; /ɚˈoʊniːəs/,erroneous（adj. 错误的；不正确的）,adj.错误的；不正确的,an erroneous conclusion｜错误结论,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,487,erstwhile,/ˈɝˌstwaɪl/,erstwhile（adj. 从前的，过去的）,adj.从前的，过去的,an erstwhile situation｜从前的，过去的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,488,erudite,/ˈɛrəˌdaɪt/,erudite（adj. 博学的，渊博的）,adj.博学的，渊博的,an erudite scholar｜博学的学者,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,489,eschew,/ɛˈstʃuː/,eschew（v. 避开，避免）,v.避开，避免,eschew violence｜避免暴力,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,490,esoteric,/ˌɛsəˈtɛrɪk/; /ˌɛsoʊˈtɛrɪk/,esoteric（adj. 深奥的，难懂的；秘传的）,adj.深奥的，难懂的；秘传的,esoteric knowledge｜深奥的小众知识,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,491,espouse,/ɪˈspaʊz/; /ɪˈspaʊs/,espouse（vt. 支持；拥护）,vt.支持；拥护,espouse reform｜支持改革,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,492,essential,/ɛˈsɛnʃəl/; /iːˈsɛnʃəl/,essential（adj. 必不可少的；本质的；n.要素，本质）,adj.必不可少的；本质的；n.要素，本质,an essential situation｜必不可少的，本质的情况,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,493,established,/ɪˈstæblɪʃt/,established（adj. 已确立的；著名的；既定的）,adj.已确立的；著名的；既定的,an established situation｜已确立的，著名的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,494,estrange,/ɛˈstreɪndʒ/,estrange（v. 使疏远，离间）,v.使疏远，离间,estrange him from his family｜使他与家人疏远,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,495,eternal,/ɪˈtɝnəl/; /iːˈtɝnəl/,eternal（adj. 永恒的，永久的）,adj.永恒的，永久的,eternal truth｜永恒真理,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,496,eulogize,/ˈjuːləˌdʒaɪz/,eulogize（v. 称赞，颂扬）→ eulogization（n. 称赞，颂扬）,v.称赞，颂扬,eulogize the hero｜赞颂英雄,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,497,euphoria,/juːˈfɔriːə/,euphoria（n. 狂喜，兴奋）,n.狂喜，兴奋,a case of euphoria｜一个关于狂喜，兴奋的例子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,498,evanescent,/ˌɛvəˈnɛsənt/,evanescent（adj. 短暂的，瞬息的）,adj.短暂的，瞬息的,evanescent beauty｜转瞬即逝的美,中性-程度/数量,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,499,evasive,/ɪˈveɪzɪv/; /iːˈveɪzɪv/,evasive（adj. 回避的，推诿的；难以捉摸的）,adj.回避的，推诿的；难以捉摸的,an evasive answer｜回避性的回答,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,500,evenhanded,/ˈiːvəˈnhændɪd/,evenhanded（adj. 公平的，不偏不倚的）,adj.公平的，不偏不倚的,an evenhanded policy｜公平的政策,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,501,evolve,/ɪˈvɑlv/; /iːˈvɑlv/,evolve（v. 发展，进化；逐步形成）,v.发展，进化；逐步形成,evolve over time｜随时间演变,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,502,exacerbate,/ɪˈgzæsɚˌbeɪt/,exacerbate（v. 使恶化，加剧）→ exacerbation（n. 使恶化，加剧）,v.使恶化，加剧,exacerbate tension｜加剧紧张,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,503,exacting,/ɪˈgzæktɪŋ/,exacting（adj. 苛刻的，要求严格的）,adj.苛刻的，要求严格的,an exacting task｜艰巨/严格的任务,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,504,exactitude,/ɪˈgzæktəˌtuːd/,exactitude（n. 精确，严谨）,n.精确，严谨,a case of exactitude｜一个关于精确，严谨的例子,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,505,exaggerate,/ɪˈgzædʒɚˌeɪt/,exaggerate（v. 夸大，夸张）→ exaggeration（n. 夸大，夸张）,v.夸大，夸张,learn to exaggerate｜学会夸大，夸张,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,506,exalt,/ɪˈgzɔlt/,exalt（v. 赞美，歌颂；提升，提拔）,v.赞美，歌颂；提升，提拔,learn to exalt｜学会赞美，歌颂,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,507,exasperate,/ɪˈgzæspɚˌeɪt/,exasperate（v. 激怒，使恶化）→ exasperation（n. 激怒，使恶化）,v.激怒，使恶化,exasperate the public｜激怒公众,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,508,exceptional,/ɪˈksɛpʃənəl/,exceptional（adj. 异常的，杰出的；例外的）,adj.异常的，杰出的；例外的,an exceptional situation｜异常的，杰出的情况,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,509,excoriate,/ɛˈkskɔriːˌeɪt/,excoriate（v. 严厉批评；擦伤皮肤）→ excoriation（n. 严厉批评；擦伤皮肤）,v.严厉批评；擦伤皮肤,excoriate the policy｜谴责/批评这项政策,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,510,exemplar,/ɪˈgzɛmplɑr/,exemplar（n. 模范，榜样）,n.模范，榜样,a case of exemplar｜一个关于模范，榜样的例子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,511,exhaustive,/ɪˈgzɔstɪv/,exhaustive（adj. 彻底的，详尽的）,adj.彻底的，详尽的,an exhaustive study｜详尽研究,中性-程度/数量,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,512,exigent,/ˈɛksɪdʒənt/,exigent（adj. 紧急的，紧迫的；苛求的）,adj.紧急的，紧迫的；苛求的,exigent circumstances｜紧急情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,513,exiguous,/ɪɡˈzɪɡjuəs/,exiguous（adj. 稀少的，微小的）,adj.稀少的，微小的,exiguous resources｜稀少的资源,中性-程度/数量,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,514,exonerate,/ɪˈgzɑnɚˌeɪt/,exonerate（v. 免除责任，证明无罪）→ exoneration（n. 免除责任，证明无罪）,v.免除责任，证明无罪,exonerate the accused｜证明被告无罪,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,515,expansion,/ɪˈkspænʃən/; /ɪˈkspæntʃən/,expansion（n. 扩张，扩大）,n.扩张，扩大,a case of expansion｜一个关于扩张，扩大的例子,中性-程度/数量,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,516,expel,/ɪˈkspɛl/,expel（v. 驱逐；排出）,v.驱逐；排出,learn to expel｜学会驱逐，排出,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,517,experimental,/ɪˌkspɛrɪˈmɛntəl/,experimental（adj. 实验性的；试验的）,adj.实验性的；试验的,an experimental situation｜实验性的，试验的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,518,explicit,/ɪˈksplɪsət/,explicit（adj. 明确的，清楚的）,adj.明确的，清楚的,an explicit explanation｜明确的，清楚的解释,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,519,exploit,/ˈɛˌksplɔɪt/; /ˌɛˈksplɔɪt/,exploit（n. 功绩，英勇行为；v.剥削；利用）,n.功绩，英勇行为；v.剥削；利用,a case of exploit｜一个关于功绩，英勇行为的例子,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,520,external,/ɪˈkstɝnəl/,external（adj. 外部的；外来的；n.外部）,adj.外部的；外来的；n.外部,an external situation｜外部的，外来的情况,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,521,extinguish,/ɪˈkstɪŋgwɪʃ/,extinguish（v. 熄灭，扑灭；使破灭）,v.熄灭，扑灭；使破灭,extinguish hope｜扑灭希望,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,522,extirpate,/ˈɛkstɚˌpeɪt/,extirpate（v. 根除，消灭，灭绝）→ extirpation（n. 根除，消灭，灭绝）,v.根除，消灭，灭绝,learn to extirpate｜学会根除，消灭,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,523,extol,/ɪˈkstoʊl/,extol（v. 赞美，颂扬）,v.赞美，颂扬,learn to extol｜学会赞美，颂扬,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,524,extraneous,/ɛˈkstreɪniːəs/,extraneous（adj. 外来的；无关的）,adj.外来的；无关的,extraneous details｜无关细节,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,525,extrapolate,/ɛˈkstræpəˌleɪt/,extrapolate（v. 推断，推知）→ extrapolation（n. 推断，推知）,v.推断，推知,extrapolate from data｜根据数据推断,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,526,extravagant,/ɛˈkstrævəgənt/,extravagant（adj. 奢侈的，浪费的；过分的）,adj.奢侈的，浪费的；过分的,extravagant spending｜奢侈开支,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,527,extremist,/ɛˈkstriːmɪst/,extremist（n. 极端主义者；adj.极端主义的）→ extremistic（adj. 极端主义者；adj.极端主义的）,n.极端主义者；adj.极端主义的,political extremist｜政治极端分子,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,528,exuberant,/ɪˈgzuːbɚənt/,exuberant（adj. 充满活力的，热情洋溢的；繁茂的）,adj.充满活力的，热情洋溢的；繁茂的,an exuberant supporter｜充满活力的，热情洋溢的支持者,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,529,eye-catching,/ˈaɪ-ˈkætʃɪŋ/,eye-catching（adj. 引人注目的，耀眼的）,adj.引人注目的，耀眼的,an eye-catching situation｜引人注目的，耀眼的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,530,facile,/ˈfæsəl/,facile（adj. 轻易得到的；肤浅的）,adj.轻易得到的；肤浅的,a facile answer｜肤浅轻率的答案,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,531,facilitate,/fəˈsɪləˌteɪt/,facilitate（v. 促进，使容易）→ facilitation（n. 促进，使容易）,v.促进，使容易,learn to facilitate｜学会促进，使容易,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,532,factious,/ˈfækʃəs/,factious（adj. 好搞派系的，派系争斗的）,adj.好搞派系的，派系争斗的,a factious situation｜好搞派系的，派系争斗的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,533,fallacious,/fəˈleɪʃəs/,fallacious（adj. 谬误的，错误的）,adj.谬误的，错误的,a fallacious situation｜谬误的，错误的情况,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,534,fanciful,/ˈfænsɪfəl/,fanciful（adj. 想象的；奇特的）,adj.想象的；奇特的,a fanciful situation｜想象的，奇特的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,535,fascinate,/ˈfæsəˌneɪt/,fascinate（v. 深深吸引，使着迷）→ fascination（n. 深深吸引，使着迷）,v.深深吸引，使着迷,fascinate the audience｜吸引观众,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,536,fastidious,/fæˈstɪdiːəs/,fastidious（adj. 挑剔的；过分讲究的）,adj.挑剔的；过分讲究的,a fastidious editor｜挑剔的编辑,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 4（421-560）,537,fault,/ˈfɔlt/,fault（n. 过错；缺点；故障；v.挑剔，指责）,n.过错；缺点；故障；v.挑剔，指责,a case of fault｜一个关于过错，缺点的例子,贬义-人品/态度,,,,,
